status,updated,from_status,reporter,when,days_in_from_status,who,to_status,assignee,key,description_length,summary_length,days_in_current_status,days_since_open,project,created,transition,resolutiondate,comment_count,priority,vote_count,issue_type,watch_count,resolution
Closed,2010-10-14T19:06:50.624+0000,Open,pwendell,2010-08-27T23:34:55.463+0000,1.010644792,philip,Resolved,pwendell,AVRO-636,NA,39,2750.503171,1.010644792,AVRO,2010-08-26T23:19:35.753+0000,Open to Resolved,2010-08-27T23:34:55.463+0000,8,Major,0,Sub-task,0,Fixed
Closed,2010-10-14T19:06:50.624+0000,Resolved,pwendell,2010-10-14T19:06:50.646+0000,47.81383314,cutting,Closed,pwendell,AVRO-636,NA,39,2750.503171,48.82447793,AVRO,2010-08-26T23:19:35.753+0000,Resolved to Closed,2010-08-27T23:34:55.463+0000,8,Major,0,Sub-task,0,Fixed
Closed,2011-12-13T19:06:50.515+0000,NA,pwendell,2010-08-13T22:42:22.484+0000,NA,pwendell,Open,pwendell,AVRO-614,NA,25,2602.274111,NA,AVRO,2010-08-13T22:42:22.484+0000,Non-existent to Open,2010-08-27T01:00:09.604+0000,4,Major,0,Sub-task,0,Fixed
Closed,2011-12-13T19:06:50.515+0000,Open,pwendell,2010-08-27T01:00:09.604+0000,13.09568426,philip,Resolved,pwendell,AVRO-614,NA,25,2602.274111,13.09568426,AVRO,2010-08-13T22:42:22.484+0000,Open to Resolved,2010-08-27T01:00:09.604+0000,4,Major,0,Sub-task,0,Fixed
Closed,2011-12-13T19:06:50.515+0000,Resolved,pwendell,2011-03-12T00:36:41.433+0000,196.9837017,cutting,Closed,pwendell,AVRO-614,NA,25,2602.274111,210.079386,AVRO,2010-08-13T22:42:22.484+0000,Resolved to Closed,2010-08-27T01:00:09.604+0000,4,Major,0,Sub-task,0,Fixed
Closed,2011-12-13T19:06:47.435+0000,NA,pwendell,2010-08-13T17:49:02.960+0000,NA,pwendell,Open,pwendell,AVRO-613,NA,44,2786.418924,NA,AVRO,2010-08-13T17:49:02.960+0000,Non-existent to Open,2010-08-23T06:58:43.637+0000,5,Major,0,Sub-task,1,Fixed
Closed,2011-12-13T19:06:47.435+0000,Open,pwendell,2010-08-23T06:58:43.637+0000,9.548387465,philip,Resolved,pwendell,AVRO-613,NA,44,2786.418924,9.548387465,AVRO,2010-08-13T17:49:02.960+0000,Open to Resolved,2010-08-23T06:58:43.637+0000,5,Major,0,Sub-task,1,Fixed
Closed,2011-12-13T19:06:47.435+0000,Resolved,pwendell,2010-09-08T21:08:09.589+0000,16.5898837,cutting,Closed,pwendell,AVRO-613,NA,44,2786.418924,26.13827117,AVRO,2010-08-13T17:49:02.960+0000,Resolved to Closed,2010-08-23T06:58:43.637+0000,5,Major,0,Sub-task,1,Fixed
Closed,2013-05-02T02:29:29.767+0000,NA,pwendell,2010-08-04T22:21:19.902+0000,NA,pwendell,Open,pwendell,AVRO-606,NA,42,2786.418998,NA,AVRO,2010-08-04T22:21:19.902+0000,Non-existent to Open,2010-08-13T20:59:43.221+0000,10,Major,0,Sub-task,0,Fixed
Closed,2013-05-02T02:29:29.767+0000,Open,pwendell,2010-08-13T20:59:43.221+0000,8.943325451,philip,Resolved,pwendell,AVRO-606,NA,42,2786.418998,8.943325451,AVRO,2010-08-04T22:21:19.902+0000,Open to Resolved,2010-08-13T20:59:43.221+0000,10,Major,0,Sub-task,0,Fixed
Closed,2013-05-02T02:29:29.767+0000,Resolved,pwendell,2010-09-08T21:08:03.200+0000,26.00578679,cutting,Closed,pwendell,AVRO-606,NA,42,2786.418998,34.94911225,AVRO,2010-08-04T22:21:19.902+0000,Resolved to Closed,2010-08-13T20:59:43.221+0000,10,Major,0,Sub-task,0,Fixed
Closed,2013-05-02T02:29:29.771+0000,NA,pwendell,2010-07-12T22:48:51.598+0000,NA,pwendell,Open,pwendell,AVRO-595,NA,42,2786.419044,NA,AVRO,2010-07-12T22:48:51.598+0000,Non-existent to Open,2010-08-13T17:47:13.558+0000,13,Major,0,Sub-task,4,Fixed
Closed,2013-05-02T02:29:29.771+0000,Open,pwendell,2010-08-13T17:47:13.558+0000,31.79053194,pwendell,Resolved,pwendell,AVRO-595,NA,42,2786.419044,31.79053194,AVRO,2010-07-12T22:48:51.598+0000,Open to Resolved,2010-08-13T17:47:13.558+0000,13,Major,0,Sub-task,4,Fixed
Closed,2013-05-02T02:29:29.771+0000,Resolved,pwendell,2010-09-08T21:07:59.221+0000,26.1394174,cutting,Closed,pwendell,AVRO-595,NA,42,2786.419044,57.92994934,AVRO,2010-07-12T22:48:51.598+0000,Resolved to Closed,2010-08-13T17:47:13.558+0000,13,Major,0,Sub-task,4,Fixed
Closed,2011-12-13T19:06:51.236+0000,NA,pwendell,2010-06-24T21:47:15.833+0000,NA,pwendell,Open,pwendell,AVRO-587,NA,39,2786.419066,NA,AVRO,2010-06-24T21:47:15.833+0000,Non-existent to Open,2010-07-28T19:34:04.894+0000,10,Major,0,Sub-task,1,Fixed
Closed,2011-12-13T19:06:51.236+0000,Open,pwendell,2010-07-21T18:16:30.100+0000,26.85363735,philip,Resolved,pwendell,AVRO-587,NA,39,2786.419066,26.85363735,AVRO,2010-06-24T21:47:15.833+0000,Open to Resolved,2010-07-28T19:34:04.894+0000,10,Major,0,Sub-task,1,Fixed
Closed,2011-12-13T19:06:51.236+0000,Resolved,pwendell,2010-07-21T21:07:13.954+0000,0.118563125,cutting,Reopened,pwendell,AVRO-587,NA,39,2786.419066,26.97220047,AVRO,2010-06-24T21:47:15.833+0000,Resolved to Reopened,2010-07-28T19:34:04.894+0000,10,Major,0,Sub-task,1,Fixed
Closed,2011-12-13T19:06:51.236+0000,Reopened,pwendell,2010-07-28T19:34:04.894+0000,6.935311806,philip,Resolved,pwendell,AVRO-587,NA,39,2786.419066,33.90751228,AVRO,2010-06-24T21:47:15.833+0000,Reopened to Resolved,2010-07-28T19:34:04.894+0000,10,Major,0,Sub-task,1,Fixed
Closed,2011-12-13T19:06:51.236+0000,Resolved,pwendell,2010-09-08T21:07:57.256+0000,42.06518938,cutting,Closed,pwendell,AVRO-587,NA,39,2786.419066,75.97270166,AVRO,2010-06-24T21:47:15.833+0000,Resolved to Closed,2010-07-28T19:34:04.894+0000,10,Major,0,Sub-task,1,Fixed
Closed,2011-12-13T19:06:53.169+0000,NA,pwendell,2010-06-23T21:37:25.593+0000,NA,pwendell,Open,pwendell,AVRO-584,NA,33,2786.419075,NA,AVRO,2010-06-23T21:37:25.593+0000,Non-existent to Open,2010-06-24T22:05:19.303+0000,8,Major,0,Sub-task,0,Fixed
Closed,2011-12-13T19:06:53.169+0000,Open,pwendell,2010-06-24T22:05:19.303+0000,1.019371644,philip,Resolved,pwendell,AVRO-584,NA,33,2786.419075,1.019371644,AVRO,2010-06-23T21:37:25.593+0000,Open to Resolved,2010-06-24T22:05:19.303+0000,8,Major,0,Sub-task,0,Fixed
Closed,2011-12-13T19:06:53.169+0000,Resolved,pwendell,2010-09-08T21:07:56.474+0000,75.96015244,cutting,Closed,pwendell,AVRO-584,NA,33,2786.419075,76.97952409,AVRO,2010-06-23T21:37:25.593+0000,Resolved to Closed,2010-06-24T22:05:19.303+0000,8,Major,0,Sub-task,0,Fixed
Closed,2011-12-13T19:06:49.533+0000,NA,pwendell,2010-06-17T03:21:43.091+0000,NA,pwendell,Open,NA,AVRO-579,NA,55,2800.506672,NA,AVRO,2010-06-17T03:21:43.091+0000,Non-existent to Open,2010-06-24T21:59:06.427+0000,0,Major,0,Sub-task,1,Duplicate
Closed,2011-12-13T19:06:49.533+0000,Open,pwendell,2010-06-24T21:59:06.427+0000,7.775964537,pwendell,Resolved,NA,AVRO-579,NA,55,2800.506672,7.775964537,AVRO,2010-06-17T03:21:43.091+0000,Open to Resolved,2010-06-24T21:59:06.427+0000,0,Major,0,Sub-task,1,Duplicate
Closed,2011-12-13T19:06:49.533+0000,Resolved,pwendell,2010-08-25T19:01:48.130+0000,61.87687156,cutting,Closed,NA,AVRO-579,NA,55,2800.506672,69.6528361,AVRO,2010-06-17T03:21:43.091+0000,Resolved to Closed,2010-06-24T21:59:06.427+0000,0,Major,0,Sub-task,1,Duplicate
Closed,2010-09-08T21:07:54.525+0000,NA,pwendell,2010-06-15T21:59:41.497+0000,NA,pwendell,Open,pwendell,AVRO-578,466,35,2786.419098,NA,AVRO,2010-06-15T21:59:41.497+0000,Non-existent to Open,2010-06-26T00:05:08.680+0000,15,Major,0,Sub-task,1,Fixed
Closed,2010-09-08T21:07:54.525+0000,Open,pwendell,2010-06-26T00:05:08.680+0000,10.08712017,cutting,Resolved,pwendell,AVRO-578,466,35,2786.419098,10.08712017,AVRO,2010-06-15T21:59:41.497+0000,Open to Resolved,2010-06-26T00:05:08.680+0000,15,Major,0,Sub-task,1,Fixed
Closed,2010-09-08T21:07:54.525+0000,Resolved,pwendell,2010-09-08T21:07:54.538+0000,74.87691965,cutting,Closed,pwendell,AVRO-578,466,35,2786.419098,84.96403983,AVRO,2010-06-15T21:59:41.497+0000,Resolved to Closed,2010-06-26T00:05:08.680+0000,15,Major,0,Sub-task,1,Fixed
